[2026-02-12 15:59:22,070] INFO      [HARSHIT] Starting adapter
[2026-02-12 15:59:22,071] INFO      [HARSHIT] Adapter INIT | Zerodha adapter starting
[2026-02-12 15:59:22,072] INFO      [HARSHIT] LOGIN_START | Starting Zerodha login
[2026-02-12 15:59:26,730] INFO      [HARSHIT] LOGIN_SUCCESS | Access token received: uzPVN331i1Dk8CIdm5QX1cf2ThJn4QGU
[2026-02-12 15:59:26,730] INFO      [HARSHIT] [INSTRUMENTS] CSV already exists
[2026-02-12 15:59:26,875] INFO      [HARSHIT] [INSTRUMENTS] Loaded 169364 rows
[2026-02-12 15:59:26,875] INFO      [HARSHIT] INSTRUMENTS_READY | Instruments loaded
[2026-02-12 15:59:26,875] INFO      [HARSHIT] Adapter READY | Zerodha adapter initialized
[2026-02-12 15:59:26,875] INFO      [HARSHIT] WS_START | Starting Zerodha WebSocket
[2026-02-12 15:59:26,966] INFO      [HARSHIT] Adapter connected successfully
[2026-02-12 15:59:27,058] INFO      [HARSHIT] [WS] Connected to Zerodha
[2026-02-12 15:59:34,503] INFO      [HARSHIT] COMMAND | action=PLACE_ORDER payload={'Account': '', 'ExchangeClientID': 'HARSHIT', 'ExchangeSegment': 'NSECM', 'ExchangeInstrumentID': 14366, 'SymbolName': 'IDEA', 'ExchangeInstrumentName': 'IDEA', 'ProductType': 'MIS', 'OrderType': 'MARKET', 'OrderSide': 'Buy', 'TimeInForce': 'GFD', 'DisclosedQuantity': 0, 'OrderQuantity': 1, 'LimitPrice': 0.0, 'StopPrice': 0.0, 'BlitzAppOrderID': 3156655013, 'AlgoID': '123456789', 'AlgoCategory': '123654789123', 'IsFictiveOrder': 'False'}
[2026-02-12 15:59:34,504] INFO      [HARSHIT] CACHE_TEMP | blitz_id=3156655013
[2026-02-12 15:59:34,505] INFO      [HARSHIT] ZERODHA_REST_OUT | payload={'tradingsymbol': 'IDEA', 'exchange': 'NSE', 'transaction_type': 'BUY', 'order_type': 'MARKET', 'quantity': 1, 'product': 'MIS', 'price': 0.0, 'trigger_price': 0.0, 'validity': 'DAY', 'disclosed_quantity': 0}
[2026-02-12 15:59:34,679] INFO      [HARSHIT] ZERODHA_REST_IN | payload={'status': 'error', 'message': 'Intraday orders (MIS) are allowed only till 3.25 PM. Try placing a CNC order.', 'data': None, 'error_type': 'InputException'}
